814.84,0.398,-482
815.54,0.396,-476
816.23,0.395,-470
816.91,0.394,-463
817.59,0.392,-456
818.25,0.391,-448
818.9,0.388,-441
819.54,0.386,-434
820.17,0.385,-426
820.79,0.383,-419
821.4,0.38,-412
822,0.378,-405
822.59,0.376,-398
823.16,0.375,-391
823.73,0.373,-384
824.29,0.372,-378
824.84,0.371,-372
825.38,0.369,-365
825.91,0.367,-359
826.43,0.367,-354
826.94,0.365,-349
827.45,0.362,-343
827.95,0.361,-337
828.44,0.361,-333
828.92,0.358,-326
829.4,0.357,-320
829.86,0.356,-313
830.32,0.354,-307
830.76,0.351,-301
831.2,0.351,-295
831.63,0.349,-290
832.05,0.347,-284
832.46,0.345,-279
832.87,0.344,-274
833.27,0.343,-269
833.66,0.341,-265
834.04,0.341,-260
834.42,0.339,-256
834.79,0.338,-252
835.16,0.337,-248
835.52,0.337,-244
835.87,0.335,-241
836.22,0.335,-237
836.57,0.332,-234
836.91,0.332,-231
837.24,0.33,-227
837.57,0.33,-223
837.9,0.329,-220
838.21,0.327,-217
838.53,0.326,-214
838.84,0.325,-211
839.15,0.326,-208
839.45,0.324,-205
839.75,0.324,-203
840.04,0.322,-201
840.33,0.322,-199
840.62,0.322,-196
840.91,0.321,-194
841.19,0.32,-192
841.47,0.32,-190
841.75,0.32,-188
842.02,0.319,-187
842.29,0.319,-185
842.56,0.318,-184
842.83,0.318,-183
843.09,0.316,-181
843.35,0.317,-180
843.62,0.316,-179
843.88,0.316,-178
844.13,0.315,-177
844.39,0.316,-176
844.65,0.314,-175
844.9,0.314,-173
845.15,0.313,-172
845.4,0.314,-172
845.65,0.313,-170
845.9,0.312,-169
846.15,0.314,-169
846.39,0.314,-167
846.63,0.313,-167
846.88,0.312,-166
847.12,0.311,-165
847.36,0.312,-164
847.6,0.311,-163
847.83,0.31,-162
848.07,0.311,-161
848.3,0.311,-160
848.53,0.31,-159
848.76,0.31,-158
848.99,0.31,-157
849.22,0.308,-156
849.45,0.308,-155
849.67,0.309,-154
849.9,0.308,-153
850.12,0.307,-152
850.34,0.308,-151
850.56,0.307,-150
850.78,0.307,-149
850.99,0.306,-149
851.21,0.306,-148
851.43,0.307,-147
851.64,0.307,-147
851.85,0.305,-146
852.07,0.305,-145
852.28,0.305,-145
852.49,0.304,-144
852.7,0.305,-143
852.9,0.304,-143
853.11,0.304,-142
853.32,0.305,-141
853.52,0.303,-141
853.73,0.304,-140
853.93,0.304,-140
854.13,0.304,-139
854.34,0.303,-139
854.54,0.303,-138
854.74,0.303,-138
854.94,0.303,-138
855.14,0.303,-137
855.34,0.303,-137
855.54,0.303,-136
855.73,0.301,-136
855.93,0.302,-136
856.13,0.302,-135
856.33,0.301,-135
856.52,0.301,-135
856.72,0.3,-134
856.91,0.302,-134
857.11,0.302,-134
857.3,0.303,-133
857.5,0.302,-133
857.69,0.301,-133
857.88,0.301,-132
858.07,0.3,-132
858.27,0.301,-132
858.46,0.301,-131
858.65,0.3,-131
858.84,0.3,-131
859.03,0.301,-131
859.22,0.301,-130
859.41,0.3,-130
859.6,0.299,-130
859.78,0.3,-129
859.97,0.299,-129
860.16,0.3,-128
860.35,0.299,-128
860.53,0.3,-128
860.72,0.299,-128
860.9,0.3,-128
861.09,0.298,-127
861.27,0.299,-127
861.46,0.299,-126
861.64,0.298,-126
861.82,0.298,-125
862.01,0.3,-125
862.19,0.298,-125
862.37,0.298,-125
862.55,0.298,-125
862.73,0.298,-124
862.91,0.298,-124
863.09,0.298,-124
863.27,0.298,-124
863.45,0.297,-123
863.63,0.298,-122
863.81,0.298,-122
863.99,0.298,-122
864.16,0.297,-122
864.34,0.298,-121
864.52,0.297,-121
864.69,0.296,-121
864.87,0.297,-120
865.04,0.297,-120
865.22,0.297,-120
865.39,0.296,-119
865.56,0.296,-119
865.74,0.296,-119
865.91,0.296,-118
866.08,0.297,-118
866.25,0.296,-118
866.42,0.296,-118
866.6,0.295,-117
866.77,0.296,-117
866.94,0.296,-117
867.11,0.295,-117
867.28,0.294,-116
867.44,0.295,-116
867.61,0.294,-116
867.78,0.294,-115
867.95,0.294,-115
868.11,0.294,-115
868.28,0.294,-114
868.45,0.294,-114
868.61,0.294,-113
868.78,0.294,-113
868.94,0.294,-113
869.11,0.294,-112
869.27,0.294,-112
869.43,0.294,-112
869.59,0.294,-111
869.75,0.294,-111
869.92,0.294,-111
870.08,0.292,-110
870.24,0.293,-110
870.4,0.294,-110
870.56,0.294,-110
870.72,0.293,-110
870.88,0.293,-109
871.03,0.293,-109
871.19,0.292,-109
871.35,0.293,-109
871.51,0.292,-108
871.67,0.292,-109
871.82,0.293,-108
871.98,0.292,-108
872.14,0.292,-108
872.3,0.292,-108
872.45,0.292,-108
872.61,0.293,-108
872.77,0.292,-107
872.92,0.291,-107
873.08,0.292,-107
873.23,0.291,-107
873.39,0.291,-107
873.54,0.291,-106
873.7,0.291,-106
873.85,0.291,-106
874.01,0.291,-106
874.16,0.291,-106
874.31,0.292,-105
874.47,0.291,-105
874.62,0.291,-105
874.77,0.291,-105
874.92,0.291,-105
875.08,0.291,-104
875.23,0.291,-104
875.38,0.291,-104
875.53,0.29,-103
875.68,0.29,-103
875.83,0.291,-103
875.98,0.29,-103
876.13,0.29,-103
876.28,0.29,-102
876.43,0.291,-102
876.57,0.29,-102
876.72,0.29,-102
876.87,0.29,-101
877.02,0.29,-101
877.16,0.289,-101
877.31,0.289,-101
877.46,0.289,-101
877.6,0.289,-101
877.75,0.289,-100
877.9,0.29,-100
878.04,0.288,-100
878.19,0.288,-100
878.33,0.289,-99
878.48,0.289,-99
878.62,0.289,-99
878.76,0.288,-99
878.91,0.288,-99
879.05,0.289,-99
879.19,0.289,-98
879.34,0.289,-98
879.48,0.288,-98
879.62,0.288,-98
879.76,0.288,-97
879.9,0.288,-97
880.05,0.287,-97
880.19,0.288,-97
880.33,0.288,-97
880.47,0.288,-97
880.61,0.287,-96
880.75,0.287,-96
880.89,0.288,-96
881.03,0.287,-97
881.17,0.287,-95
881.31,0.288,-95
881.44,0.287,-95
881.58,0.286,-95
881.72,0.287,-95
881.86,0.287,-95
882,0.287,-95
882.13,0.287,-94
882.27,0.288,-94
882.41,0.287,-94
882.54,0.287,-94
882.68,0.287,-94
882.82,0.287,-94
882.95,0.286,-94
883.09,0.288,-94
883.23,0.288,-94
883.36,0.286,-94
883.5,0.287,-94
883.64,0.287,-94
883.77,0.286,-94
883.91,0.287,-94
884.05,0.287,-94
884.18,0.287,-94
884.32,0.286,-93
884.45,0.286,-93
884.59,0.287,-93
884.73,0.286,-93
884.86,0.286,-93
885,0.287,-93
885.13,0.287,-93
885.27,0.287,-93
885.4,0.286,-93
885.54,0.285,-93
885.67,0.286,-93
885.81,0.285,-92
885.94,0.285,-92
886.07,0.286,-92
886.21,0.286,-92
886.34,0.286,-92
886.47,0.286,-92
886.61,0.286,-92
886.74,0.284,-91
886.87,0.286,-91
887.01,0.285,-91
887.14,0.284,-91
887.27,0.285,-91
887.4,0.285,-91
887.53,0.285,-90
887.67,0.285,-91
887.8,0.284,-90
887.93,0.284,-90
888.06,0.286,-90
888.19,0.284,-90
888.32,0.285,-90
888.45,0.285,-90
888.58,0.284,-90
888.71,0.284,-89
888.84,0.284,-89
888.97,0.285,-89
889.1,0.284,-89
889.23,0.284,-89
889.36,0.284,-89
889.49,0.284,-89
889.62,0.283,-89
889.75,0.283,-89
889.88,0.284,-88
890,0.284,-88
890.13,0.284,-88
890.26,0.282,-88
890.39,0.283,-88
890.52,0.283,-88
890.64,0.283,-88
890.77,0.282,-88
890.9,0.283,-88
891.03,0.283,-88
891.15,0.283,-88
891.28,0.282,-88
891.41,0.283,-88
891.54,0.281,-87
891.66,0.283,-87
891.79,0.283,-87
891.92,0.282,-87
892.04,0.282,-87
892.17,0.282,-87
892.3,0.282,-87
892.42,0.282,-87
892.55,0.282,-86
892.67,0.281,-86
892.8,0.282,-86
892.92,0.281,-86
893.05,0.281,-86
893.17,0.281,-86
893.3,0.281,-86
893.42,0.282,-85
893.55,0.282,-85
893.67,0.28,-85
893.79,0.281,-85
893.92,0.281,-85
894.04,0.281,-85
894.16,0.281,-85
894.29,0.281,-84
894.41,0.281,-84
894.53,0.28,-84
894.65,0.281,-84
894.78,0.28,-84
894.9,0.28,-84
895.02,0.28,-84
895.14,0.28,-83
895.26,0.281,-83
895.38,0.28,-83
895.5,0.28,-83
895.62,0.28,-83
895.75,0.28,-83
895.87,0.28,-83
895.99,0.279,-83
896.11,0.279,-83
896.23,0.279,-83
896.35,0.279,-83
896.47,0.279,-83
896.59,0.28,-82
896.71,0.279,-82
896.83,0.279,-82
896.95,0.28,-82
897.07,0.28,-83
897.19,0.279,-83
897.31,0.278,-82
897.43,0.28,-82
897.55,0.278,-82
897.66,0.278,-82
897.78,0.279,-82
897.9,0.279,-82
898.02,0.278,-82
898.14,0.279,-82
898.26,0.279,-82
898.38,0.278,-82
898.5,0.278,-82
898.62,0.279,-81
898.74,0.279,-81
898.85,0.278,-81
898.97,0.278,-81
899.09,0.279,-81
899.21,0.278,-81
899.32,0.278,-81
899.44,0.278,-81
899.56,0.278,-81
899.68,0.279,-81
899.79,0.277,-81
899.91,0.278,-81
900.03,0.278,-81
900.15,0.278,-80
900.26,0.278,-80
900.38,0.278,-80
900.5,0.278,-80
900.61,0.277,-80
900.73,0.277,-80
900.84,0.277,-80
900.96,0.278,-80
901.08,0.278,-80
901.19,0.277,-80
901.31,0.276,-80
901.43,0.278,-80
901.54,0.277,-80
901.66,0.277,-80
901.77,0.276,-79
901.89,0.278,-79
902,0.277,-79
902.12,0.276,-79
902.23,0.277,-79
902.35,0.277,-79
902.46,0.277,-79
902.58,0.277,-79
902.69,0.276,-79
902.81,0.277,-79
902.92,0.276,-79
903.04,0.275,-79
903.15,0.276,-78
903.26,0.277,-78
903.38,0.276,-78
903.49,0.276,-78
903.6,0.276,-78
903.72,0.277,-78
903.83,0.277,-78
903.94,0.276,-78
904.06,0.276,-78
904.17,0.276,-78
904.28,0.276,-78
904.4,0.276,-77
904.51,0.275,-77
904.62,0.275,-77
904.73,0.276,-77
904.85,0.275,-77
904.96,0.275,-77
905.07,0.276,-77
905.18,0.275,-77
905.29,0.274,-77
905.4,0.275,-77
905.52,0.276,-77
905.63,0.277,-77
905.74,0.276,-77
905.85,0.275,-77
905.96,0.276,-77
906.08,0.276,-77
906.19,0.276,-77
906.3,0.275,-77
906.41,0.275,-77
906.52,0.275,-76
906.63,0.274,-76
906.74,0.275,-76
906.85,0.275,-76
906.96,0.275,-76
907.08,0.275,-76
907.19,0.273,-76
907.3,0.274,-76
907.41,0.275,-76
907.52,0.271,-75
907.63,0.274,-75
907.73,0.274,-76
907.84,0.274,-76
907.96,0.274,-76
908.07,0.274,-76
908.18,0.274,-76
908.29,0.275,-76
908.4,0.274,-76
908.51,0.274,-75
908.62,0.274,-75
908.73,0.273,-75
908.83,0.274,-75
908.94,0.274,-75
909.05,0.275,-75
909.16,0.275,-75
909.27,0.274,-75
909.38,0.273,-75
909.49,0.275,-75
909.6,0.274,-75
909.71,0.272,-75
909.81,0.274,-75
909.92,0.273,-75
910.03,0.274,-75
910.14,0.274,-75
910.25,0.274,-75
910.36,0.272,-74
910.47,0.272,-73.9
910.57,0.272,-73.9
910.68,0.272,-73.9
910.79,0.272,-73.9
910.9,0.272,-73.9
911,0.272,-73.9
911.11,0.272,-73.9
911.22,0.272,-73.9
911.33,0.272,-73.9
911.43,0.272,-73.9
911.54,0.272,-73.9
911.65,0.272,-73.9
911.76,0.272,-73.9
911.86,0.272,-73.9
911.97,0.272,-73.9
912.08,0.272,-73.9
912.18,0.272,-73.9
912.29,0.272,-73.9
912.4,0.272,-73.9
912.51,0.272,-73.9
912.61,0.272,-73.9
912.72,0.272,-73.9
912.83,0.272,-73.9
912.94,0.272,-73.9
913.04,0.272,-73.9
913.15,0.272,-73.9
913.26,0.272,-73.9
913.37,0.272,-73.9
913.47,0.272,-73.9
913.58,0.272,-73.9
913.69,0.272,-73.9
913.8,0.272,-73.9
913.9,0.272,-73.9
914.01,0.272,-73.9
914.12,0.272,-73.9
914.22,0.272,-73.9
914.33,0.272,-73.9
914.44,0.272,-73.9
914.55,0.272,-73.9
914.65,0.272,-73.9
914.76,0.272,-73.9
914.87,0.272,-73.9
914.98,0.272,-73.9
915.08,0.272,-73.9
915.19,0.272,-73.9
915.3,0.272,-73.9
915.41,0.272,-73.9
915.51,0.272,-73.9
915.62,0.272,-73.9
915.73,0.272,-73.9
915.83,0.272,-73.9
915.94,0.272,-73.9
916.05,0.272,-73.9
916.16,0.272,-73.9
916.26,0.272,-73.9
916.37,0.272,-73.9
916.48,0.272,-73.9
916.59,0.272,-73.9
916.69,0.272,-73.9
916.8,0.272,-73.9
916.91,0.272,-73.9
917.02,0.272,-73.9
917.12,0.272,-73.9
917.23,0.272,-73.9
917.34,0.272,-73.9
917.45,0.272,-73.9
917.55,0.272,-73.9
917.66,0.272,-73.9
917.77,0.272,-73.9
917.87,0.272,-73.9
917.98,0.272,-73.9
918.09,0.272,-73.9
918.2,0.272,-73.9
918.3,0.272,-73.9
918.41,0.272,-73.9
918.52,0.272,-73.9
918.63,0.272,-73.9
918.73,0.272,-73.9
918.84,0.272,-73.9
918.95,0.272,-73.9
919.06,0.272,-73.9
919.16,0.272,-73.9
919.27,0.272,-73.9
